record_id,sewershed_id,wwtp_jurisdiction,source,county_fips,counties_served,population_served,sample_id,sample_collect_date,sample_type,sample_matrix,sample_location,flow_rate,concentration_method,pasteurized,pcr_type,extraction_method,major_lab_method,inhibition_detect,inhibition_adjust,ntc_amplify,pcr_target,pcr_gene_target_agg,pcr_target_avg_conc,pcr_target_units,lod_sewage,pcr_target_avg_conc_lin,pcr_target_flowpop_lin,pcr_target_mic_lin,hum_frac_target_mic,hum_frac_mic_conc,hum_frac_mic_unit,rec_eff_percent,rec_eff_target_name,rec_eff_spike_matrix,rec_eff_spike_conc,date_updated
46d4aae805baf97ebb4a413db5f08dc4,1909,tx,wws,48339,Montgomery,70000,1e05df36d5e450b44db3170ee1ecdfdc,2025-06-27,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,129365215.3,copies/g dry sludge,56.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
c5bd1f08e78f91058cde58554950bea7,2277,tx,state_territory,48215,Hidalgo,70000,57434cc2b696d29b965f5f29a4df86a3,2025-09-17,24-hr flow-weighted composite,raw wastewater,wwtp,7.62,water concentrating buffer (r2042-1),no,qpcr,monarch total rna miniprep kit (new england biolabs) + onestep pcr inhibitor removal kit (zymo),1,no,no,no,mev_wt,"mev_m_gene_wt1,mev_m_gene_wt2",0,copies/l wastewater,157.15033,78.44661,32325.32342,,,,,-1,bcov vaccine,sample concentrate,11.13,12/01/2025 10:30:00 AM
573255813d04154c0ebc003488b79660,1837,tn,wws,"13083, 47065, 13295, 13047","Catoosa, Walker, Dade, Hamilton",400000,74586b3586b7ae4ee541d48eb4ada4c5,2025-08-11,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,113999632.5,copies/g dry sludge,77.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
216f313fc86d69964c8d3f47a7b15531,255,co,state_territory,08113,San Miguel,15000,7734993dfad26eede15f3aafab907886,2025-10-09,24-hr flow-weighted composite,raw wastewater,wwtp,0.686,thermo magmax wastewater ultra nucleic acid isolation kit,no,dpcr,thermo magmax wastewater ultra nucleic acid isolation kit,4,no,no,no,mev_wt,mev_m_gene_wt_combined,600,copies/l wastewater,1200,600,103871.376,,pepper mild mottle virus,,,19.08932,mhv (prevalence),raw sample,40.25,12/01/2025 10:30:00 AM
c959d488166f5df07cd5d2f4902f539e,1378,ny,wws,36075,Oswego,30000,ac9c1855d3758914cbc7c3a377f95ed3,2025-10-10,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0.00001,pepper mild mottle virus,67157461.13,copies/g dry sludge,69,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
4626a0576c9acc1aa0e37bdbc91cccca,188,ca,wws,06099,Stanislaus,86000,b6d3836c68d4f37db3299f310e75eaab,2025-06-11,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0.00001,pepper mild mottle virus,98739382.21,copies/g dry sludge,120.4,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
b7975459279c610f027b916a525297d1,1870,tx,state_territory,48201,Harris,117968,cd10330b165b5cf4d5de3f55dcad758e,2025-06-23,24-hr time-weighted composite,raw wastewater,wwtp,10.139,membrane filtration with addition of mgcl2,no,ddpcr,chemagic viral dna/rna 300 kit,3,not tested,,no,mev_wt,mev_m_gene_wt_combined,0,copies/l wastewater,1211.69,605.845,197107.9823,,,,,-1,,,,12/01/2025 10:30:00 AM
432c8077eea6af7c5ec5e8f87b9c46ef,214,co,wws,08035,Douglas,35000,d255df3bc38be19a783be5eb7a713877,2025-09-11,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,5243485116,copies/g dry sludge,83.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
f1add51a621a77537a89f06eabe92672,188,ca,wws,06099,Stanislaus,86000,f3295ae857f485f48625771cfaa72f47,2025-11-21,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,357072057.4,copies/g dry sludge,104.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
9b210853bf65793d6bd6c719e489aa4f,147,ca,wws,"06081, 06075","San Francisco, San Mateo",250000,f5d55bd6cb6ea6cb468c65ddc3497e84,2025-09-24,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,797914971.1,copies/g dry sludge,115.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
16e9eaef9e21a53cb5ec7109171b35e7,175,ca,wws,06085,Santa Clara,236000,0dd276e289f8cc3f14c932af1a252cb2,2025-07-14,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,702656465.4,copies/g dry sludge,176.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
f3fdb26b4f6471b5529357901170e808,360,hi,wws,15003,Honolulu,390000,35057445c10282555f8b186cb11c0659,2025-07-22,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,307716798.5,copies/g dry sludge,94.8,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
8e38a1b3900066cbb550cff23fad8668,1965,vt,wws,50007,Chittenden,30000,52f0285cd676a990e6a6d76ce40716ac,2025-11-19,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,562992701.1,copies/g dry sludge,204.9,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
97311180b3d8b9e36fe20ea72c40727a,340,ga,wws,13121,Fulton,105160,67b870e7d1934934c7dd68538b54bc97,2025-10-19,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0.00001,pepper mild mottle virus,73329943.08,copies/g dry sludge,78,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
f4f0530ca5c1695322e9deacd529ec91,1215,nj,wws,34025,Monmouth,52672,75f72be3504498600220bb79dedec3fa,2025-06-09,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,222647006.3,copies/g dry sludge,103.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
15d057e73e70037716013ca53a085d54,290,de,wws,10005,Sussex,13172,838ac2d9424f41108448f2b78a8a494b,2025-06-13,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,398821967.9,copies/g dry sludge,113.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
235704dd5221b2d94ae4b2cee6242ad2,798,mi,wws,26055,Grand Traverse,30623,8b207810d5224678fb1a3e3936b178d2,2025-08-18,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),3755.11945,copies/g dry sludge,1100,3755.11945,,0.00004,pepper mild mottle virus,104281407.9,copies/g dry sludge,56.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
92c4e7512a104def5301243bbc0d5d07,316,fl,wws,12099,Palm Beach,90000,a5ff19e72c4bfd8e9050ad8b11df85de,2025-05-28,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,271597041.3,copies/g dry sludge,91.4,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
1382d914880bf7fea69ed43dabdb0c0e,176,ca,wws,06085,Santa Clara,1500000,ac1fc5dada717825a7e6b4ec7cf8a5cb,2025-07-21,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,1480857507,copies/g dry sludge,111.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
8322885e83bd947acd632967d7b315fa,1911,tx,wws,"48375, 48381","Randall, Potter",140000,c0588e66a6208b11be30e89e89d8864b,2025-10-07,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,808018248.3,copies/g dry sludge,131.3,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
eefa3b560defa5347bfb9e62bd424dde,2277,tx,state_territory,48215,Hidalgo,70000,da627bdcb10112c16b0c83a6f12e1e57,2025-10-01,24-hr flow-weighted composite,raw wastewater,wwtp,6.73,water concentrating buffer (r2042-1),no,qpcr,monarch total rna miniprep kit (new england biolabs) + onestep pcr inhibitor removal kit (zymo),1,no,no,no,mev_wt,"mev_m_gene_wt1,mev_m_gene_wt2",0,copies/l wastewater,157.15033,78.44661,28549.79352,,,,,-1,bcov vaccine,sample concentrate,11.13,12/01/2025 10:30:00 AM
7f88eee7c909585017a0a82d7c39b0e9,1003,mn,wws,27049,Goodhue,16000,06ed879cab4a147515afa89a168c8e31,2025-10-22,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),4555.72962,copies/g dry sludge,1100,4555.72962,,0.00002,pepper mild mottle virus,216596162.1,copies/g dry sludge,45.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
736b54bb64715ab82c23b0184ac304a4,143,ca,wws,06071,San Bernardino,890000,47ae10a9431e3ba493228665cd16506b,2025-07-21,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,673468974.2,copies/g dry sludge,81.1,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
0a033ec29dfbfa8f3d82e19f956e25a8,552,ks,wws,20169,Saline,47000,4cd4be360c883ac3546c2605ba640186,2025-05-30,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,1227547903,copies/g dry sludge,76,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
77177a2841ab963ec0946c29b8b986b8,1179,nv,wws,32003,Clark,1250000,76634de7b43da0ab355f1ee79f0520ce,2025-09-29,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,311733380.5,copies/g dry sludge,82.8,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
cc749bb01be1547cde242773a407d6ef,1450,nc,state_territory,"37089, 37021","Buncombe, Henderson",173000,7cc6c0e4088258444a5ab785dbb1f575,2025-08-05,24-hr flow-weighted composite,raw wastewater,wwtp,26.06,membrane filtration with acidification and mgcl2,yes,ddpcr,nuclisens manual magnetic bead extraction kit,2,no,,no,mev_wt,mev_m_gene_wt_combined,0,copies/l wastewater,1572,786,448190.4848,,pepper mild mottle virus,,,29.51363,bcov vaccine,raw sample,5.31994,12/01/2025 10:30:00 AM
26bce814fbeb0c5bc063e1551d8daa4c,249,co,state_territory,08097,Pitkin,5500,7f7fb4c061acf0ed072eb312b4b8684a,2025-10-02,24-hr flow-weighted composite,raw wastewater,wwtp,1.06,thermo magmax wastewater ultra nucleic acid isolation kit,no,dpcr,thermo magmax wastewater ultra nucleic acid isolation kit,4,no,no,no,mev_wt,mev_m_gene_wt_combined,600,copies/l wastewater,1200,600,437729.8909,,pepper mild mottle virus,,,15.56621,mhv (prevalence),raw sample,40.25,12/01/2025 10:30:00 AM
361c95d2c412716d7166eef41961422b,315,fl,wws,12095,Orange,183009,85da90a30a17b38f6477da27970dc735,2025-09-11,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,363890864.4,copies/g dry sludge,68,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
240f8aec89305a68335a8d7727acd35c,319,fl,wws,12103,Pinellas,94218,9505934365c77c4b8752c2674f4bef0d,2025-09-22,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,296962321.9,copies/g dry sludge,90,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
c597920a39d68a53a868ef2e9b0116aa,6,al,wws,01073,Jefferson,225000,b45e5fa1f10f14fb59ded19570bab589,2025-11-07,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,176078246,copies/g dry sludge,286.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
d8fecacfbfdc37f51144cc54f29e18fe,1164,ne,wws,31109,Lancaster,240000,b7c7f9a4931775981ecbb38b6130e392,2025-08-15,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,246094317.8,copies/g dry sludge,77.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
b12903bce6d67ec2c657fbeea0b0fe02,545,ks,wws,20045,Douglas,80000,b8619ef6c22ca3636453c10565122611,2025-06-09,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,201176280.2,copies/g dry sludge,46.8,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
d90eb773116c5500103500b93c67a9a2,1017,mn,wws,27109,Olmsted,120000,c6fd2abf879f3afb92e5312211791e92,2025-05-16,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,473280785,copies/g dry sludge,241.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
3f175b9ac0ca12a950107b15893ef3f4,2087,wv,wws,54069,Ohio,100000,dc53fb6469949b6497d05cfee4c208d4,2025-09-05,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,176437654.1,copies/g dry sludge,85.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
5672d600d123d8347e83d5096747d373,2445,tx,state_territory,48209,Hays,80000,ffd3c563e8919b6f5d200bfb391565ca,2025-10-07,24-hr flow-weighted composite,raw wastewater,wwtp,5.07,water concentrating buffer (r2042-1),no,qpcr,monarch total rna miniprep kit (new england biolabs) + onestep pcr inhibitor removal kit (zymo),1,no,no,no,mev_wt,"mev_m_gene_wt1,mev_m_gene_wt2",0,copies/l wastewater,157.15033,78.44661,18819.31969,,,,,-1,bcov vaccine,sample concentrate,11.13,12/01/2025 10:30:00 AM
ebe4b7746267627cd8a6290478cdff49,1909,tx,wws,48339,Montgomery,70000,2a636b0845cdb29cd532421c74118caf,2025-06-02,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,209689898.5,copies/g dry sludge,225.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
801c5cf6ce202a241f1211571116e13e,13,ak,wws,02020,Anchorage,220000,31318caef6fa74b14842eb146c3053f3,2025-10-09,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,373734112.6,copies/g dry sludge,129.9,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
80db0eaf8fad9f028c15fec9118e1b5e,92,ca,wws,06001,Alameda,229476,33c547ad1250ea88dab18476bc573a66,2025-08-19,grab,primary sludge,upstream,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,326946296.5,copies/g dry sludge,57.5,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
cdc3c6e0cf3e49a7af4e79773536ae8c,510,in,wws,18057,Hamilton,86000,64ee9e945b5b37bf9678ac2ebb7c0133,2025-11-24,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,290480946.5,copies/g dry sludge,94.8,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
a923fcb64029f1a26edf3af12528f205,1222,nj,wws,34035,Somerset,130000,78fa38fb9b5cb76832e194c2b145ba87,2025-09-24,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,446602638.8,copies/g dry sludge,81.5,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
92bd8bb64dce16e599744c0c949beb2c,1913,tx,state_territory,48439,Tarrant,1000000,7e90572922274faff78ef8e102afdd7d,2025-10-21,24-hr flow-weighted composite,raw wastewater,wwtp,107.05,water concentrating buffer (r2042-1),no,qpcr,monarch total rna miniprep kit (new england biolabs) + onestep pcr inhibitor removal kit (zymo),1,no,no,no,mev_wt,"mev_m_gene_wt1,mev_m_gene_wt2",0,copies/l wastewater,157.15033,78.44661,31788.68911,,,,,-1,bcov vaccine,sample concentrate,11.13,12/01/2025 10:30:00 AM
58a3db3ea06c31772fbd4fe11a2acc5a,1856,tx,wws,48113,Dallas,630000,9e6906828073516c8790c4d7b5cd95a8,2025-07-24,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,1102894552,copies/g dry sludge,67.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
e2fd01eea19fe06bacd4c275c7d6c8ca,1856,tx,wws,48113,Dallas,630000,9ed3af6c0b9498fff0dd49b9fda08c27,2025-07-01,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,240155601.6,copies/g dry sludge,58.1,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
73263ad7b2de13c228fc4de5c44b3d0a,188,ca,wws,06099,Stanislaus,86000,b1713370ca77d4c1c609e4fc570290a1,2025-09-26,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,345372959.8,copies/g dry sludge,105.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
00cb90ea47700089777d141179db26a2,174,ca,wws,06085,Santa Clara,110338,d3db406166ca0dafd4835bc38493147d,2025-08-17,24-hr flow-weighted composite,raw wastewater,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,245541276.6,copies/g dry sludge,122.4,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
f40a340ef154f3c64cec19c0dd529bee,2445,tx,state_territory,48209,Hays,80000,0e677804ee531ce3238cdf12f0875a04,2025-04-09,24-hr flow-weighted composite,raw wastewater,wwtp,4.96,water concentrating buffer (r2042-1),no,qpcr,monarch total rna miniprep kit (new england biolabs) + onestep pcr inhibitor removal kit (zymo),1,no,no,no,mev_wt,mev_m_gene_wt2,0,copies/l wastewater,11.0163,5.50815,1292.73379,,,,,-1,bcov vaccine,sample concentrate,11.13,12/01/2025 10:30:00 AM
7f97cf8aa276d585d2c8120cdc6a1872,5,al,wws,01073,Jefferson,77000,28b5a17a3e9c3811525648c130a8eea6,2025-06-23,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,252093334.2,copies/g dry sludge,87.1,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
5f6f3ec7be2bf75a9be18414167de1d7,287,de,state_territory,10005,Sussex,4392,5a1bb066e4c965d605c707088016fe35,2025-06-04,grab,raw wastewater,wwtp,0.295,ceres nanotrap,yes,dpcr,qiagen allprep powerviral dna/rna kit,2,no,no,no,mev_wt,mev_wt (gt-digital),0,copies/l wastewater,8854,4427,1125591.965,,,,,42.04,bcov vaccine,raw sample post pasteurization,7.62,12/01/2025 10:30:00 AM
d3e7034291f2a7feffdb591ae6c721e3,2298,tx,state_territory,48469,Victoria,65800,60a6cf0b1803197ca45f03eec08c4114,2025-04-15,24-hr flow-weighted composite,raw wastewater,wwtp,3.424,water concentrating buffer (r2042-1),no,qpcr,monarch total rna miniprep kit (new england biolabs) + onestep pcr inhibitor removal kit (zymo),1,no,no,no,mev_wt,mev_m_gene_wt2,0,copies/l wastewater,11.0163,5.50815,1084.98884,,,,,-1,bcov vaccine,sample concentrate,11.13,12/01/2025 10:30:00 AM
564e5fd0ead3ec8e91b664fa99cb02e4,533,ia,wws,19045,Clinton,29300,612682b1e7656c581dda162ad96fd5f1,2025-11-07,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0.00001,pepper mild mottle virus,91892295.41,copies/g dry sludge,112.8,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
bd309b9a429354305a21d46a1f1e6538,1144,mt,state_territory,30041,Hill,10000,711633ab4a08f23c14243a60e3996668,2025-09-24,8-hr time-weighted composite,raw wastewater,wwtp,1.207,peg precipitation,no,qpcr,qiagen rneasy kit,999,not tested,,no,mev_wt,mev_m_gene_wt1,0,copies/l wastewater,2190,1095,500303.0691,,,,,-1,,,,12/01/2025 10:30:00 AM
e603fb4eb557e13e00095b2abb1a184d,1215,nj,wws,34025,Monmouth,52672,b6154850812ae77fc25f26f0ed11cc38,2025-07-18,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,267543095,copies/g dry sludge,115.9,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
5c79b04846913f48fe140a5d9c139964,1848,tx,wws,48113,Dallas,200000,d7e60ce9e21aba93ab94ceac67ed9d42,2025-10-01,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,1937279939,copies/g dry sludge,78,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
3dd3c58887597bb0fd5c427112a2eca3,798,mi,wws,26055,Grand Traverse,30623,ffe5dc44988d4ae00db45c85cc9657dd,2025-07-21,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,158737363.1,copies/g dry sludge,100.3,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
64ab8bbf886b4d5d9592ca4e4ad3083d,339,ga,wws,13121,Fulton,294660,043815c3b0cceb577792b2ae22adc44f,2025-06-10,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,357201079.8,copies/g dry sludge,104.1,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
eee53c6cb2248c2f98ebc63e8381b981,148,ca,wws,"06081, 06075","San Francisco, San Mateo",750000,055b0808495651d1a86b4d1aac0e44a0,2025-11-22,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,407861045.9,copies/g dry sludge,98.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
3d793ccb89f8759d1f8402183b9b5bfd,2386,tx,state_territory,48041,Brazos,58250,198dc624f26d154aec6eb80a271b84a6,2025-06-18,24-hr flow-weighted composite,raw wastewater,wwtp,6.38,water concentrating buffer (r2042-1),no,qpcr,monarch total rna miniprep kit (new england biolabs) + onestep pcr inhibitor removal kit (zymo),1,no,no,no,mev_wt,mev_m_gene_wt2,0,copies/l wastewater,296.61131,148.30565,61488.54788,,,,,-1,bcov vaccine,sample concentrate,11.13,12/01/2025 10:30:00 AM
